,city,state,geoid,area_km,avg_neighbor_degree_avg,avg_weighted_neighbor_degree_avg,circuity_avg,cluster_coeff_avg,cluster_coeff_weighted_avg,degree_centrality_avg,D_len,D_number,H_len,H_number,EH_number,EH_len,edge_density_km,edge_length_avg,edge_length_total,entropy,dead_end_count,dead_end_proportion,intersect_3way_count,intersect_3way_proportion,intersect_4way_count,intersect_4way_proportion,intersection_count,intersect_density_km,k_avg,edge_count,node_count,node_density_km,pagerank_max,pagerank_min,self_loop_proportion,street_density_km,street_length_avg,street_length_total,street_segments_count,streets_per_node_avg,city1
14,NLD_Sittard-Geleen,Netherlands,NL016,229.247,2.786547724,0.041273523,1.064819788,0.055386808,0.000733713,0.00076784,0.722146651,0.624868358,1.518530425,1.266421128,0.509645354,0.611101598,10102.17699,131.167522,2315893,0.01327156,947,0.139634326,4933,0.727366559,811,0.119581244,5835,25.45289578,5.20672368,17656,6782,29.58381135,0.000603285,2.23E-05,0.004304486,5552.054635,132.8870191,1272791.869,9578,2.829548806,Sittard-Geleen
15,NLD_Roosendaal,Netherlands,NL020,247.369,2.703845263,0.042845623,1.087907041,0.051552004,0.001356814,0.000855829,0.596032365,0.64309051,1.25998311,1.270249095,0.529735018,0.52545377,8662.050249,151.1620958,2142722,0.07136327,1146,0.199096595,4096,0.711605281,455,0.07904795,4610,18.6361266,4.925295344,14175,5756,23.26888171,0.000815917,2.62E-05,0.008536155,4715.850911,151.0886315,1166555.324,7721,2.67494788,Roosendaal
16,NLD_Alphen aan den Rijn,Netherlands,NL026,132.592,2.635614859,0.055356424,1.093277973,0.058561898,0.001076152,0.001147051,0.776745998,0.741788621,1.676536868,1.54520301,0.644399707,0.699170179,7597.820019,107.2740019,1007410,0.092031628,953,0.235483074,2618,0.646898937,390,0.09636768,3094,23.33474116,4.640968619,9391,4047,30.52220345,0.000875897,3.72E-05,0.005643701,4244.737051,106.6549507,562818.175,5277,2.607116383,Alphen aan den Rijn
17,NLD_Bergen op Zoom,Netherlands,NL028,349.979,2.737822391,0.044507228,1.075216898,0.049439945,0.000921346,0.000855505,0.653637161,0.666019628,1.401931842,1.316803673,0.498967437,0.531224474,6603.779798,160.4766178,2311184,0.044329381,1182,0.203687748,4063,0.700155092,514,0.088574875,4621,13.20364936,4.963639497,14402,5803,16.58099486,0.000641031,2.60E-05,0.004443827,3527.415508,159.0878031,1234521.352,7760,2.676374289,Bergen op Zoom
18,NLD_Gouda,Netherlands,NL030,18.1185,2.616482283,0.056348566,1.083274935,0.057976591,0.002040594,0.00224112,0.676457662,0.640468575,1.407097182,1.331081754,0.640115015,0.676670709,21455.00969,80.30006052,388732,0.12615704,459,0.220779221,1360,0.654160654,236,0.113516114,1620,89.41137511,4.657046657,4841,2079,114.7445981,0.001818425,7.23E-05,0.007643049,12421.85093,81.16311071,225065.306,2773,2.666666667,Gouda
19,NLD_Middelburg,Netherlands,NL032,230.126,2.657663932,0.048617701,1.083314318,0.064711345,0.001438344,0.000744452,0.693000484,0.607299476,1.433533507,1.243301942,0.471115928,0.543199078,8876.365804,131.4805971,2042682,0.013194773,1281,0.198266522,4586,0.709797245,500,0.077387401,5180,22.50940789,4.809162668,15536,6461,28.07592362,0.000837058,2.32E-05,0.008303296,4836.844459,128.3833527,1113083.668,8670,2.668627148,Middelburg
20,NLD_s-Hertogenbosch,Netherlands,NL503,368.881,2.70290259,0.0467631,1.079954535,0.057777397,0.000485693,0.000422618,0.704303209,0.567510916,1.460684244,1.165159434,0.430257694,0.539385955,9847.366855,126.4096093,3632506,0.030357371,2131,0.182730235,8250,0.707425827,1152,0.09878237,9531,25.83760074,4.928142686,28736,11662,31.61453152,0.000371521,1.29E-05,0.006542316,5491.315774,127.095122,2025642.054,15938,2.726119019,s-Hertogenbosch
21,NLD_Amersfoort,Netherlands,NL504,122.805,2.64469286,0.050597284,1.088917015,0.049860266,0.001556847,0.000786284,0.681432232,0.558445219,1.466313378,1.177897839,0.511554532,0.636811809,11990.74692,101.2391664,1472523,0.021542396,1222,0.20088772,4034,0.663159625,742,0.121979287,4861,39.58307886,4.782179845,14545,6083,49.53381377,0.000788405,2.49E-05,0.011069096,7082.395293,104.8274743,869753.554,8297,2.711655433,Amersfoort
22,NLD_Maastricht,Netherlands,NL505,203.2,2.707770945,0.04505227,1.070359988,0.055462049,0.001070602,0.000818361,0.748398213,0.699539751,1.61717592,1.45380498,0.536845654,0.597173538,9600.117515,124.8875723,1950743,0.013178638,863,0.139666613,4545,0.735555915,680,0.11005017,5316,26.16141732,5.055834277,15620,6179,30.40846457,0.000725793,2.44E-05,0.004673496,5389.437717,125.7184874,1095133.744,8711,2.820197443,Maastricht
23,NLD_eiden,Netherlands,NL507,196.02,2.635836937,0.053308683,1.089096499,0.058099893,0.001028088,0.000443651,0.618333457,0.50455478,1.37782885,1.096000974,0.427299265,0.537175849,12036.74344,93.9979463,2359442,0.031175058,2214,0.208121827,6949,0.65322429,1278,0.120135364,8424,42.97520661,4.719120135,25101,10638,54.26997245,0.000409336,1.42E-05,0.006653121,6999.398617,95.43173938,1372022.117,14377,2.693645422,eiden
24,NLD_Zwolle,Netherlands,NL511,1229.24,2.77596694,0.045512491,1.07023692,0.047212101,0.000522974,0.000284741,0.639142358,0.665564651,1.364943151,1.330468799,0.504145471,0.517208602,6071.302396,169.9323229,7463087,0.007408867,3712,0.21134138,11994,0.682874061,1726,0.098269187,13852,11.26875142,5.000910954,43918,17564,14.28850347,0.000245805,8.56E-06,0.006625985,3216.187812,168.0538451,3953466.706,23525,2.671714871,Zwolle
25,NLD_Ede,Netherlands,NL512,351.248,2.729063256,0.042551889,1.085737577,0.055676467,0.000457777,0.000951318,0.694151316,0.695070188,1.519872169,1.439935145,0.561389308,0.592554455,5383.10531,144.9114787,1890804,0.069947133,1013,0.193394425,3596,0.686521573,551,0.105192822,4225,12.02853824,4.982054219,13048,5238,14.91254043,0.000660346,2.89E-05,0.009120172,2954.541387,145.919116,1037776.753,7112,2.707521955,Ede
26,NLD_Deventer,Netherlands,NL513,252.843,2.719858787,0.051043656,1.075730884,0.049353269,0.000609952,0.000863789,0.704377602,0.551423735,1.400467681,1.079599893,0.434462958,0.563589655,6990.942229,129.6948276,1767610,0.010125155,1263,0.224813101,3735,0.664827341,560,0.099679601,4355,17.22412723,4.851904592,13629,5618,22.21932187,0.000682429,2.68E-05,0.006897058,3769.85794,128.305585,953182.191,7429,2.642755429,Deventer
27,NLD_Alkmaar,Netherlands,NL514,474.348,2.715427712,0.046851328,1.093258195,0.046548845,0.000691046,0.000446567,0.728465865,0.646717729,1.510103106,1.31708179,0.549265769,0.629761909,7812.144449,137.747197,3705675,0.015449594,2386,0.217363578,7463,0.679876105,1024,0.093285962,8591,18.11117576,4.901521363,26902,10977,23.14123808,0.000376871,1.37E-05,0.011709167,4210.998516,136.188636,1997478.724,14667,2.651270839,Alkmaar
28,NLD_Venlo,Netherlands,NL515,511.401,2.726111863,0.040739921,1.068846751,0.05646634,0.000637699,0.000519933,0.684024329,0.67030334,1.43740005,1.359297297,0.547021473,0.578452333,7707.880258,164.5097313,3941817,0.002894186,1670,0.173940215,6879,0.716487866,945,0.098427247,7931,15.50837797,4.991355067,23961,9601,18.77391714,0.00045433,1.57E-05,0.005592421,4181.675628,161.8736733,2138513.098,13211,2.745130716,Venlo
29,NLD_Almelo,Netherlands,NL519,420.28,2.756159746,0.043135043,1.067033715,0.052234649,0.00050285,0.00063869,0.657252407,0.689952546,1.431981298,1.424609778,0.53981767,0.542610909,7418.145924,161.3548478,3117698,0.050943497,1631,0.209667052,5403,0.694562283,686,0.088186142,6148,14.62834301,4.967733642,19322,7779,18.50908918,0.000463077,1.93E-05,0.005020184,3919.777867,159.1848722,1647404.242,10349,2.66383854,Almelo
30,NLD_elystad,Netherlands,NL520,1190.11,2.659944657,0.050454994,1.095164623,0.055137624,0.000306876,0.000712947,0.745787608,0.587838437,1.619961784,1.19462011,0.452669253,0.613841074,2186.161871,157.5877107,2601773,0.114974073,1422,0.208933294,4722,0.693799589,625,0.091830738,5384,4.523951568,4.851601528,16510,6806,5.718799103,0.000644134,2.21E-05,0.015990309,1222.62021,158.1235099,1455052.538,9202,2.668968557,elystad
31,NLD_Oss,Netherlands,NL521,332.335,2.754829532,0.043276726,1.063354018,0.062358342,0.000863691,0.000726725,0.656204234,0.59807817,1.321556045,1.170250194,0.443434927,0.500768221,8053.441055,151.5967337,2676440,0.044215326,1173,0.168268541,5108,0.732749964,634,0.090948214,5798,17.44625152,5.065270406,17655,6971,20.97582259,0.000781948,2.17E-05,0.00526763,4309.774553,149.4770326,1432288.926,9582,2.747668914,Oss
32,NLD_Assen,Netherlands,NL522,708.012,2.704300716,0.045580522,1.081997515,0.052547501,0.000492777,0.000657273,0.728001001,0.612494974,1.542698203,1.260801933,0.465575539,0.569671198,4811.677147,184.7565031,3406725,0.005242802,1560,0.2082499,5232,0.698438126,625,0.083433453,5931,8.376976661,4.922974236,18439,7491,10.58032915,0.000697313,2.01E-05,0.011334671,2578.249263,182.3972239,1825431.417,10008,2.658256575,Assen
33,NLD_Veenendaal,Netherlands,NL524,82.15,2.718143239,0.048788346,1.087575333,0.051203348,0.000992321,0.001703578,0.703296963,0.674078137,1.441787232,1.368551795,0.550745758,0.580217866,9735.66818,114.2713446,799785,0.16429201,604,0.210673178,1967,0.686083014,261,0.091035926,2263,27.54716981,4.882455528,6999,2867,34.89957395,0.001399451,5.26E-05,0.008286898,5218.229117,112.0432624,428677.522,3826,2.665852808,Veenendaal
34,NLD_Greater SoestÂ Â Â ,Netherlands,NL529,79.6121,2.730508122,0.051367839,1.086117618,0.057906428,0.002645414,0.002047064,0.68736518,0.632477932,1.424768405,1.294167589,0.562049843,0.618769056,8512.075175,114.8972838,677664,0.044820323,477,0.198667222,1582,0.658892128,318,0.132444815,1924,24.16718062,4.912952936,5898,2401,30.15873215,0.001515068,6.33E-05,0.007121058,4732.045782,115.1017727,376728.102,3273,2.733027905,Greater SoestÂ Â Â 
0,NOR_slo,Norway,NO001,7689.97,2.605252699,0.05045675,1.129493398,0.058773954,0.00027402,8.91E-05,0.739198989,0.612986561,1.606559054,1.398523304,0.47497106,0.545624842,3167.409675,223.9668001,24357285,0.006495481,15214,0.307975709,31015,0.627834008,2705,0.054757085,34186,4.445530997,4.402995951,108754,49400,6.423952239,8.87E-05,3.04E-06,0.010666274,1669.449644,211.974402,12838017.68,60564,2.432753036,slo
1,NOR_Bergen,Norway,NO002,3537.51,2.59895628,0.039961826,1.158104869,0.035192485,0.000193055,0.000205168,0.762082887,0.602499533,1.632606873,1.323344486,0.46708254,0.576238594,2423.485582,202.8897049,8573104,0.01064148,8085,0.398354356,11354,0.559420575,703,0.034637367,12211,3.451863034,4.163874655,42255,20296,5.73736894,0.000206661,7.40E-06,0.006011123,1253.136376,195.2855709,4432982.46,22700,2.232311786,Bergen
2,NOR_Trondheim,Norway,NO003,6897.8,2.611647691,0.034830744,1.169309514,0.050553197,0.00045555,0.000435746,0.744784983,0.671577838,1.579127451,1.496621625,0.528241768,0.557362704,1263.18679,372.3593947,8713209,0.004186831,3040,0.293323041,6603,0.637109224,592,0.057120803,7324,1.061787816,4.51563103,23400,10364,1.502508046,0.000403991,1.45E-05,0.014358974,652.4291313,349.0518624,4500325.662,12893,2.460054033,Trondheim
3,NOR_Stavanger,Norway,NO004,2967.56,2.587428851,0.071850629,1.122584811,0.060286089,0.00026749,0.000213192,0.743976739,0.535279951,1.600401123,1.210259996,0.41103246,0.543533466,2248.131638,155.1215012,6671465,0.003195598,6630,0.330064221,12080,0.60138398,1223,0.06088515,13455,4.534027956,4.282172549,43008,20087,6.768860613,0.000238146,7.48E-06,0.004743304,1181.6023,145.5029554,3506475.721,24099,2.39542988,Stavanger
4,NOR_Kristiansand,Norway,NO005,3236,2.611719716,0.043661977,1.155803825,0.043550766,0.000307823,0.000304744,0.770244041,0.594850737,1.655135858,1.331670449,0.491745112,0.611190981,1965.389545,212.6094995,6360000,0.001880383,5153,0.367756209,8060,0.575221239,592,0.0422495,8859,2.737639061,4.26976877,29914,14012,4.330037083,0.000329426,1.07E-05,0.008089858,1020.8019,204.5142985,3303314.95,16152,2.293534114,Kristiansand
5,NOR_Tromso,Norway,NO006,3624.62,2.618621064,0.0402524,1.240547539,0.071715527,0.000147815,0.001848252,0.744696748,0.565437978,1.541011103,1.224472075,0.531781465,0.669252619,588.5210996,382.8365664,2133165,0.035806725,668,0.271986971,1548,0.63029316,210,0.085504886,1788,0.49329309,4.537459283,5572,2456,0.677588271,0.001535054,6.13E-05,0.009332376,300.4070995,349.4420992,1088861.581,3116,2.530537459,Tromso
0,POL_Warsaw,Poland,PL001,8644.63,2.745844987,0.038406585,1.048607516,0.045528836,0.000462969,7.49E-05,0.654691241,0.57454257,1.419718892,1.284100874,0.428643402,0.473913809,4128.805834,232.7637849,35691998,0.019617419,15455,0.241488148,39748,0.621072204,7755,0.121173768,48544,5.615509281,4.791949874,153340,63999,7.403324376,6.47E-05,2.35E-06,0.00174775,2186.324547,225.0746292,18899966.77,83972,2.627275426,Warsaw
1,POL_odz,Poland,PL002,1697.94,2.7472767,0.03745599,1.043195882,0.059233953,0.000846784,0.000367945,0.62253469,0.59251895,1.356821907,1.315559368,0.474487744,0.489370059,4550.931721,234.5986097,7727209,0.056633324,2587,0.193333832,8905,0.665495852,1695,0.126672147,10794,6.357115092,4.923099918,32938,13381,7.880726056,0.000291034,1.13E-05,0.001943045,2439.975326,227.3587809,4142931.705,18222,2.734175323,odz
2,POL_Cracow,Poland,PL003,3766.4,2.69245557,0.032812964,1.07905213,0.048102898,0.000286605,0.000167032,0.675180659,0.629156411,1.396454979,1.379121397,0.468381721,0.474268609,4565.986569,269.0572432,17197331,0.020400784,7574,0.273775529,17692,0.639508404,1832,0.066220857,20091,5.334271453,4.620784385,63917,27665,7.34521028,0.000167972,5.43E-06,0.001486303,2383.924767,259.8262073,8978814.244,34557,2.502909814,Cracow
3,POL_Wroclaw,Poland,PL004,2647.27,2.695704605,0.032772368,1.057516897,0.0573944,0.00037106,0.00026853,0.713741581,0.62894101,1.551748964,1.366707634,0.492935582,0.559675134,3317.676783,213.3401238,8782786,0.051155048,4366,0.249328993,11385,0.650162755,1539,0.087887614,13145,4.965492753,4.701958769,41168,17511,6.614738957,0.000235779,8.60E-06,0.002550525,1792.008908,209.5005927,4743931.421,22644,2.586088744,Wroclaw
4,POL_oznan,Poland,PL005,3090.88,2.688699061,0.039053599,1.056207002,0.063464975,0.000561281,0.000178337,0.641658323,0.545969272,1.411797968,1.191637693,0.404707892,0.479479445,3837.329777,189.6199179,11860725,0.010608448,6132,0.231518538,17127,0.64664351,2778,0.1048856,20354,6.585179625,4.723250019,62550,26486,8.56908065,0.000174749,5.69E-06,0.002398082,2087.422319,184.9762585,6451971.896,34880,2.634033074,oznan
5,POL_Gdansk,Poland,PL006,2630.94,2.592182,0.112064995,1.080062096,0.049774507,0.000739518,0.000148971,0.655620627,0.6432951,1.446464169,1.467069941,0.507571366,0.500442258,4422.962265,170.1249758,11636548,0.009971568,7374,0.243334213,16949,0.559299102,2348,0.077481521,22930,8.715516127,4.514255544,68400,30304,11.51831665,0.000139844,4.96E-06,0.002616959,2376.862451,166.4550282,6253382.498,37568,2.476801742,Gdansk
6,POL_Szczecin,Poland,PL007,1128.03,2.577823587,0.148369118,1.069538912,0.070105964,0.000742362,0.000490041,0.700888851,0.621139029,1.528048328,1.31762482,0.455866903,0.52866844,2949.883779,159.8787969,3327557,0.009345888,2203,0.239014864,5947,0.645220788,868,0.094173809,7014,6.217919736,4.516220028,20813,9217,8.17088198,0.000529538,1.63E-05,0.005044924,1654.918184,155.2946809,1866797.359,12021,2.604101118,Szczecin
7,POL_Bydgoszcz,Poland,PL008,2100.94,2.727711377,0.033796125,1.061074983,0.062177955,0.000827224,0.000427576,0.673033342,0.535902703,1.411020996,1.183587058,0.448488574,0.534668565,3105.582175,239.2432463,6524641,0.050735632,2510,0.222222222,7547,0.668171757,1151,0.101903497,8785,4.181461631,4.829039398,27272,11295,5.376164955,0.000436847,1.33E-05,0.003190085,1629.05212,228.3063678,3422540.76,14991,2.655511288,Bydgoszcz
8,POL_ublin,Poland,PL009,3242,2.636371446,0.034893785,1.060474449,0.069837551,0.00081479,0.00043156,0.678798406,0.599084261,1.405962788,1.291621376,0.465853939,0.507093885,2799.016068,369.4190723,9074410,0.019624859,2441,0.228772259,6875,0.644329897,1220,0.114339269,8229,2.538247995,4.604311153,24564,10670,3.291178285,0.000402021,1.41E-05,0.001546979,1482.083649,340.1950716,4804915.191,14124,2.656419869,ublin
9,POL_Katowice,Poland,PL010,3949.72,2.633527154,0.035436892,1.06085777,0.065376571,0.000359857,0.000106926,0.61384046,0.551894583,1.363484054,1.216341474,0.413097871,0.463070916,4727.822055,184.4959524,18673573,0.021114043,9586,0.220312105,29732,0.683321459,3608,0.08292156,33925,8.589216451,4.652340787,101214,43511,11.01622393,0.000104052,3.46E-06,0.002203253,2608.628114,179.5290313,10303350.64,57391,2.638022569,Katowice
